,Date,Price,Open,High,Low,Vol.,Change %,BS_CUR_ASSET_REPORT,BS_TOT_ASSET,BS_CUR_LIAB,CF_CASH_FROM_FNC_ACT,CF_CASH_FROM_INV_ACT,TRAIL_12M_EST_COMPARABLE_EPS_ADJ,TRAIL_12M_EST_COMP_EPS_EXCL_STK,RETURN_ON_ASSET,TOT_DEBT_TO_TOT_ASSET,CUR_RATIO,CASH_ST_INVESTMENTS_PER_SH,PX_TO_TANG_BV_PER_SH,CAPEX_TO_DEPR_EXPN_RATIO,BOOK_VAL_PER_SH,TANG_BOOK_VAL_PER_SH,EV_TO_BOOK_VALUE,PX_TO_BOOK_RATIO,CURRENT_EV_TO_BOOK_VALUE,CAPITAL_EXPEND,RETURN_ON_CAP,CUR_MKT_CAP,FREE_FLOAT_MARKET_CAP,AVERAGE_MARKET_CAP,FREE_CASH_FLOW_PER_SH,CASH_FLOW_PER_SH,TRAIL_12M_CASH_FLOW_PER_SH,PX_TO_FREE_CASH_FLOW,PX_TO_CASH_FLOW,SHORT_AND_LONG_TERM_DEBT,TOTAL_DEBT_TO_CURRENT_EV,NET_DEBT_PER_SHARE,NET_DEBT_TO_EBITDA,DVD_PAYOUT_RATIO,INDX_GENERAL_EARN,INDX_GENERAL_PE_RATIO,EBIT,EBITDA,EBITDA_MARGIN,TRAIL_12M_EPS_BEF_XO_ITEM,T12_EPS_CONT_OPS,TRAIL_12M_EBITDA_PER_SHARE,TRAIL_12M_EPS,EARN_YLD,PX_TO_EBITDA,CURRENT_EV_TO_T12M_EBITDA,CURRENT_EV_TO_T12M_EBIT,LONG_TERM_PRICE_EARNINGS_RATIO,ENTERPRISE_VALUE,EV_TO_T12M_SALES,EV_TO_BOOK_VALUE1,TOTAL_DEBT_TO_EV1,CURR_ENTP_VAL,CURRENT_EV_TO_12M_SALES,CURRENT_EV_TO_T12M_EBITDA1,CURRENT_EV_TO_T12M_EBIT1,CURRENT_EV_TO_BOOK_VALUE1,TOTAL_DEBT_TO_CURRENT_EV1,TOTAL_EQUITY1,RETURN_COM_EQY,TOT_DEBT_TO_TOT_EQY1,FREE_CASH_FLOW_PER_SH1,TRAIL_12M_CAP_EXPEND,OPER_INC_PER_SH,TRAIL_12M_CASH_FROM_INV_ACT,OPER_MARGIN,PROF_MARGIN,TRAIL_12M_OPER_MARGIN,TRAIL_12M_PROF_MARGIN,PX_TO_FREE_CASH_FLOW1,PX_TO_BOOK_RATIO1,PX_TO_SALES_RATIO,PX_TO_CASH_FLOW1,PX_TO_EBITDA1,PX_TO_TANG_BV_PER_SH1,REVENUE_PER_SH,EV_TO_T12M_SALES1,TRAIL_12M_SALES_PER_SH,PX_TO_SALES_RATIO1,TRAIL_12M_EPS_AFTER_XO1,TRAIL_12M_DILUTED_EPS1,TRAIL_12M_EPS_BEF_XO_ITEM1,TRAIL_12M_CAP_EXPEND1,TRAIL_12M_GROSS_MARGIN1,TRAIL_12M_OPER_MARGIN1,TRAIL_12M_PROF_MARGIN1,TRAIL_12M_SALES_PER_SH1,TRAIL_12M_CASH_FLOW_PER_SH1,T12_EPS_CONT_OPS1,TRAIL_12M_EBITDA_PER_SHARE1,TRAIL_12M_EPS1,CURRENT_EV_TO_T12M_EBITDA2,CURRENT_EV_TO_T12M_EBIT2,TRAIL_12M_CASH_FROM_INV_ACT1,TRAIL_12M_CASH_FROM_FNC_ACT,EBIT1,EBITDA1,IS_EPS,IS_DILUTED_EPS,IS_BASIC_EPS_CONT_OPS,IS_DEPR_EXP,PE_RATIO,T12_EPS_AGGTE,INDX_WEIGHTED_BOOK_VAL,INDX_ADJ_PE,INDX_PX_SALES,INDX_ADJ_POSITIVE_PE,INDX_POS_ERN,IDX_ENTERPRISE_VALUE,NET_DPS_12M_AGGTE,NET_AGGTE_DVD_YLD,TURNOVER
1753,2007-12-24,"29,505.36","29,331.99","29,676.36","29,331.99",38.96M,0.59%,5863.64,57213.48,4597.8,-347.31,-1769.12,2235.86,2051.94,4.78,10.55,1.28,3622.16,4.17,2.46,10004.36,7077.14,3.363,2.9493,3.363,-1320.88,19.22,4854515.0,4688360.0,28724.94,939.29,2544.51,2544.51,31.41,11.5957,6037.63,0.18,2542.47,0.75,30.73,2376.86,12.4136,3553.02,3380.08,21.18,2705.79,2399.05,3380.08,2376.86,8.0557,8.7292,9.9539,9.4694,21.31,33644.89,2.1083,3.363,0.18,33644.89,2.1083,9.9539,9.4694,3.363,0.18,11190.8,26.48,53.95,939.29,-1320.88,3553.02,-1769.12,20.89,15.79,20.89,15.79,31.41,2.9493,1.8489,11.5957,8.7292,4.17,15958.09,2.1083,15958.09,1.8489,2704.17,2626.91,2705.79,-1320.88,32.69,20.89,15.79,15958.09,2544.51,2399.05,3380.08,2376.86,9.9539,9.4694,-1769.12,-347.31,3553.02,3380.08,2704.17,2626.91,2399.05,536.49,12.4136,2376.86,10004.36,12.4136,1.8489,11.8958,2480.31,33644.89,752.88,2.55,3654110.0
1754,2007-12-21,"29,331.99","28,460.90","29,331.99","28,460.90",-,3.06%,5850.34,57298.81,4583.17,-361.13,-1762.7,2234.27,2050.81,4.78,10.51,1.28,3614.64,4.14,2.45,10018.72,7087.99,3.3268,2.9277,3.3268,-1318.05,19.24,4804342.0,4641298.0,29474.49,945.37,2546.12,2546.12,31.03,11.5203,6024.63,0.18,2538.13,0.75,30.72,2367.26,12.3907,3554.57,3387.62,21.22,2710.32,2403.17,3387.62,2367.26,8.0706,8.6586,9.8388,9.3767,21.12,33330.25,2.0881,3.3268,0.18,33330.25,2.0881,9.8388,9.3767,3.3268,0.18,11192.0,26.46,53.83,945.37,-1318.05,3554.57,-1762.7,20.89,15.81,20.89,15.81,31.03,2.9277,1.8377,11.5203,8.6586,4.14,15961.63,2.0881,15961.63,1.8377,2708.39,2952.16,2710.32,-1318.05,32.7,20.89,15.81,15961.63,2546.12,2403.17,3387.62,2367.26,9.8388,9.3767,-1762.7,-361.13,3554.57,3387.62,2708.39,2952.16,2403.17,537.77,12.3907,2367.26,10018.72,12.3907,1.8377,11.8187,2481.84,33330.25,753.46,2.57,9851706.0
1755,2007-12-20,"28,460.90","28,112.89","28,540.06","28,112.89",256.91M,1.24%,5869.24,57327.75,4598.09,-361.31,-1763.59,2235.77,2052.25,4.78,10.51,1.28,3616.46,4.01,2.45,10023.78,7090.67,3.2448,2.8393,3.2448,-1318.71,19.24,4666803.0,4510270.0,28630.69,946.19,2547.32,2547.32,30.08,11.1729,6027.71,0.19,2539.45,0.75,30.72,2368.39,12.017000000000001,3556.37,3397.63,21.27,2711.77,2404.86,3397.63,2368.39,8.3215,8.3767,9.573,9.1458,20.45,32525.65,2.0366,3.2448,0.19,32525.65,2.0366,9.573,9.1458,3.2448,0.19,11197.65,26.46,53.83,946.19,-1318.71,3556.37,-1763.59,20.89,15.81,20.89,15.81,30.08,2.8393,1.7821,11.1729,8.3767,4.01,15970.31,2.0366,15970.31,1.7821,2709.67,2953.73,2711.77,-1318.71,32.7,20.89,15.81,15970.31,2547.32,2404.86,3397.63,2368.39,9.573,9.1458,-1763.59,-361.31,3556.37,3397.63,2709.67,2953.73,2404.86,539.14,12.017000000000001,2368.39,10023.78,12.017000000000001,1.7821,11.460999999999999,2483.29,32525.65,753.46,2.65,19173230.0
1756,2007-12-19,"28,112.89","28,526.34","28,690.90","27,765.56",200.27M,-1.45%,5868.78,57324.11,4597.77,-361.29,-1763.48,2235.57,2052.04,4.78,10.51,1.28,3616.23,3.97,2.45,10023.14,7085.43,3.2089,2.8048,3.2089,-1318.63,19.24,4603311.0,4448004.0,28241.17,946.51,2547.07,2547.07,29.7,11.0373,6027.38,0.19,2539.33,0.75,30.72,2368.15,11.8713,3556.14,3397.73,21.28,2711.56,2404.56,3397.73,2368.15,8.4237,8.274,9.466000000000001,9.0443,20.33,32162.8,2.0141,3.2089,0.19,32162.8,2.0141,9.466000000000001,9.0443,3.2089,0.19,11196.94,26.46,53.83,946.51,-1318.63,3556.14,-1763.48,20.89,15.81,20.89,15.81,29.7,2.8048,1.7605,11.0373,8.274,3.97,15968.99,2.0141,15968.99,1.7605,2709.4,2953.51,2711.56,-1318.63,32.7,20.89,15.81,15968.99,2547.07,2404.56,3397.73,2368.15,9.466000000000001,9.0443,-1763.48,-361.29,3556.14,3397.73,2709.4,2953.51,2404.56,538.73,11.8713,2368.15,10023.14,11.8713,1.7605,11.3203,2483.41,32162.8,753.46,2.68,14471510.0
1757,2007-12-18,"28,526.34","28,708.00","28,708.00","27,966.46",182.27M,-0.63%,5869.16,57314.35,4598.01,-361.23,-1763.18,2234.66,2051.23,4.78,10.51,1.28,3615.62,4.03,2.45,10021.44,7078.59,3.2489999999999997,2.8465,3.2489999999999997,-1318.41,19.24,4665383.0,4509172.0,28621.98,946.85,2546.62,2546.62,30.13,11.2017,6026.3,0.19,2538.89,0.75,30.72,2367.73,12.048,3555.53,3398.38,21.28,2711.03,2403.98,3398.38,2367.73,8.3001,8.3941,9.5808,9.1573,20.62,32559.21,2.0392,3.2489999999999997,0.19,32559.21,2.0392,9.5808,9.1573,3.2489999999999997,0.19,11195.04,26.46,53.83,946.85,-1318.41,3555.53,-1763.18,20.89,15.81,20.89,15.81,30.13,2.8465,1.7866,11.2017,8.3941,4.03,15966.63,2.0392,15966.63,1.7866,2708.92,2952.93,2711.03,-1318.41,32.7,20.89,15.81,15966.63,2546.62,2403.98,3398.38,2367.73,9.5808,9.1573,-1763.18,-361.23,3555.53,3398.38,2708.92,2952.93,2403.98,538.26,12.048,2367.73,10021.44,12.048,1.7866,11.4852,2483.76,32559.21,753.46,2.64,12454520.0
1758,2007-12-14,"28,708.00","29,388.65","29,651.21","28,613.66",158.70M,-2.32%,5865.77,57316.23,4595.32,-361.24,-1763.23,2235.54,2052.05,4.78,10.51,1.28,3615.74,4.06,2.45,10021.77,7079.13,3.2835,2.8646,3.2835,-1318.45,19.24,4691835.0,4538557.0,28784.26,946.65,2546.59,2546.59,30.33,11.2731,6026.5,0.18,2538.95,0.75,30.72,2367.7,12.1248,3555.65,3397.01,21.27,2710.95,2403.74,3397.01,2367.7,8.2475,8.451,9.6869,9.2547,20.85,32906.6,2.0608,3.2835,0.18,32906.6,2.0608,9.6869,9.2547,3.2835,0.18,11195.4,26.46,53.83,946.65,-1318.45,3555.65,-1763.23,20.89,15.81,20.89,15.81,30.33,2.8646,1.7979,11.2731,8.451,4.06,15967.59,2.0608,15967.59,1.7979,2708.89,2952.85,2710.95,-1318.45,32.7,20.89,15.81,15967.59,2546.59,2403.74,3397.01,2367.7,9.6869,9.2547,-1763.23,-361.24,3555.65,3397.01,2708.89,2952.85,2403.74,538.38,12.1248,2367.7,10021.77,12.1248,1.7979,11.5586,2483.7,32906.6,753.46,2.62,10833400.0
1759,2007-12-13,"29,388.65","30,307.10","30,307.10","29,388.65",138.36M,-3.03%,5854.82,57253.41,4586.66,-360.84,-1761.3,2234.49,2051.03,4.78,10.51,1.28,3611.77,4.16,2.45,10010.78,7069.24,3.3513,2.9357,3.3513,-1317.01,19.24,4805588.0,4650360.0,29482.13,945.58,2543.65,2543.65,31.08,11.5537,6019.85,0.18,2536.16,0.75,30.72,2364.97,12.4266,3551.75,3390.45,21.24,2707.75,2400.0,3390.45,2364.97,8.0472,8.6681,9.8951,9.4458,21.4,33549.04,2.1016,3.3513,0.18,33549.04,2.1016,9.8951,9.4458,3.3513,0.18,11183.13,26.46,53.83,945.58,-1317.01,3551.75,-1761.3,20.89,15.81,20.89,15.81,31.08,2.9357,1.841,11.5537,8.6681,4.16,15963.24,2.1016,15963.24,1.841,2705.76,2949.36,2707.75,-1317.01,32.7,20.89,15.81,15963.24,2543.65,2400.0,3390.45,2364.97,9.8951,9.4458,-1761.3,-360.84,3551.75,3390.45,2705.76,2949.36,2400.0,537.72,12.4266,2364.97,10010.78,12.4266,1.841,11.8496,2480.14,33549.04,752.52,2.56,9713665.0
1760,2007-12-12,"30,307.10","30,468.61","30,468.61","30,089.47",143.50M,-0.53%,5849.68,57241.72,4582.54,-360.77,-1760.94,2233.68,2050.29,4.78,10.51,1.28,3611.04,4.29,2.45,10008.74,7066.03,3.4387,3.0281,3.4387,-1316.74,19.24,4951887.0,4792338.0,30379.67,945.27,2542.94,2542.94,32.06,11.9181,6018.58,0.17,2535.55,0.75,30.72,2364.31,12.8186,3551.03,3387.91,21.23,2706.89,2398.45,3387.91,2364.31,7.8012,8.9457,10.1589,9.6922,22.12,34417.35,2.1566,3.4387,0.17,34417.35,2.1566,10.1589,9.6922,3.4387,0.17,11180.85,26.46,53.83,945.27,-1316.74,3551.03,-1760.94,20.89,15.81,20.89,15.81,32.06,3.0281,1.8991,11.9181,8.9457,4.29,15958.78,2.1566,15958.78,1.8991,2705.01,2948.42,2706.89,-1316.74,32.7,20.89,15.81,15958.78,2542.94,2398.45,3387.91,2364.31,10.1589,9.6922,-1760.94,-360.77,3551.03,3387.91,2705.01,2948.42,2398.45,537.41,12.8186,2364.31,10008.74,12.8186,1.8991,12.2294,2478.22,34417.35,752.52,2.48,8771900.0
1761,2007-12-11,"30,468.61","30,464.38","30,703.44","30,375.15",162.32M,0.01%,5844.09,57241.0,4578.14,-360.76,-1760.92,2233.14,2049.77,4.78,10.51,1.28,3610.99,4.31,2.45,10008.61,7064.81,3.4584,3.0442,3.4584,-1316.72,19.24,4978330.0,4817270.0,30541.9,945.6,2542.97,2542.97,32.22,11.9815,6018.5,0.17,2535.55,0.75,30.72,2364.34,12.8867,3550.99,3385.16,21.21,2706.91,2398.56,3385.16,2364.34,7.7599,9.0006,10.2252,9.7477,22.31,34614.0,2.169,3.4584,0.17,34614.0,2.169,10.2252,9.7477,3.4584,0.17,11180.71,26.46,53.83,945.6,-1316.72,3550.99,-1760.92,20.89,15.81,20.89,15.81,32.22,3.0442,1.9092,11.9815,9.0006,4.31,15958.76,2.169,15958.76,1.9092,2705.04,2948.44,2706.91,-1316.72,32.7,20.89,15.81,15958.76,2542.97,2398.56,3385.16,2364.34,10.2252,9.7477,-1760.92,-360.76,3550.99,3385.16,2705.04,2948.44,2398.56,536.98,12.8867,2364.34,10008.61,12.8867,1.9092,12.2856,2480.03,34614.0,752.52,2.47,10342140.0
1762,2007-12-10,"30,464.38","30,390.67","30,568.71","30,227.03",139.81M,0.24%,5837.9,57236.46,4573.3,-360.74,-1760.78,2232.02,2048.74,4.78,10.51,1.28,3610.7,4.31,2.45,10007.82,7064.98,3.4485,3.0441,3.4485,-1316.62,19.24,4975290.0,4814445.0,30523.25,945.35,2542.71,2542.71,32.23,11.9811,6018.03,0.17,2535.31,0.75,30.72,2364.1,12.8863,3550.7,3381.76,21.2,2706.64,2398.13,3381.76,2364.1,7.7602,9.0084,10.2052,9.7196,22.34,34511.49,2.1631,3.4485,0.17,34511.49,2.1631,10.2052,9.7196,3.4485,0.17,11179.82,26.46,53.83,945.35,-1316.62,3550.7,-1760.78,20.89,15.81,20.89,15.81,32.23,3.0441,1.9094,11.9811,9.0084,4.31,15954.85,2.1631,15954.85,1.9094,2704.76,2948.15,2706.64,-1316.62,32.7,20.89,15.81,15954.85,2542.71,2398.13,3381.76,2364.1,10.2052,9.7196,-1760.78,-360.74,3550.7,3381.76,2704.76,2948.15,2398.13,536.5,12.8863,2364.1,10007.82,12.8863,1.9094,12.2988,2477.01,34511.49,753.42,2.47,8336216.0
1763,2007-12-07,"30,390.67","30,133.74","30,710.09","30,133.74",178.02M,0.85%,5838.87,57243.6,4574.05,-360.78,-1761.0,2233.1,2049.74,4.78,10.51,1.28,3611.15,4.3,2.45,10009.07,7075.77,3.4467,3.0363,3.4467,-1316.78,19.24,4973370.0,4810616.0,30511.47,945.23,2543.05,2543.05,32.15,11.9505,6018.78,0.17,2535.63,0.75,30.72,2364.41,12.8534,3551.15,3382.86,21.2,2707.06,2398.54,3382.86,2364.41,7.7801,8.9837,10.1979,9.7147,22.25,34498.25,2.1619,3.4467,0.17,34498.25,2.1619,10.1979,9.7147,3.4467,0.17,11181.22,26.46,53.83,945.23,-1316.78,3551.15,-1761.0,20.89,15.81,20.89,15.81,32.15,3.0363,1.9045,11.9505,8.9837,4.3,15957.33,2.1619,15957.33,1.9045,2705.12,2948.6,2707.06,-1316.78,32.7,20.89,15.81,15957.33,2543.05,2398.54,3382.86,2364.41,10.1979,9.7147,-1761.0,-360.78,3551.15,3382.86,2705.12,2948.6,2398.54,536.98,12.8534,2364.41,10009.07,12.8534,1.9045,12.2569,2479.47,34498.25,751.42,2.47,10584490.0
1764,2007-12-06,"30,133.74","30,118.15","30,403.52","29,858.39",188.26M,0.05%,5845.95,57248.43,4579.64,-360.81,-1761.15,2233.81,2050.41,4.78,10.51,1.28,3611.46,4.26,2.45,10009.91,7071.35,3.4168,3.0104,3.4168,-1316.89,19.24,4924980.0,4760573.0,30214.6,945.25,2543.28,2543.28,31.88,11.8484,6019.3,0.18,2535.78,0.75,30.72,2364.63,12.7435,3551.45,3387.19,21.22,2707.31,2399.52,3387.19,2364.63,7.8471,8.8964,10.0975,9.6305,22.01,34202.17,2.1431,3.4168,0.18,34202.17,2.1431,10.0975,9.6305,3.4168,0.18,11182.16,26.46,53.83,945.25,-1316.89,3551.45,-1761.15,20.89,15.81,20.89,15.81,31.88,3.0104,1.8882,11.8484,8.8964,4.26,15959.23,2.1431,15959.23,1.8882,2705.37,2948.88,2707.31,-1316.89,32.7,20.89,15.81,15959.23,2543.28,2399.52,3387.19,2364.63,10.0975,9.6305,-1761.15,-360.81,3551.45,3387.19,2705.37,2948.88,2399.52,537.87,12.7435,2364.63,10009.91,12.7435,1.8882,12.1425,2481.67,34202.17,751.42,2.49,11297020.0
1765,2007-12-05,"30,118.15","29,947.49","30,188.14","29,919.23",169.72M,0.57%,5849.45,57249.42,4582.38,-360.82,-1761.18,2233.37,2050.0,4.78,10.51,1.28,3611.52,4.26,2.45,10010.08,7070.87,3.4155,3.0088,3.4155,-1316.91,19.24,4922973.0,4760908.0,30202.29,945.26,2543.11,2543.11,31.86,11.843,6019.41,0.18,2535.82,0.75,30.72,2364.47,12.7378,3551.51,3387.88,21.23,2707.16,2398.91,3387.88,2364.47,7.8506,8.89,10.0916,9.6266,21.99,34189.06,2.1424,3.4155,0.18,34189.06,2.1424,10.0916,9.6266,3.4155,0.18,11182.35,26.46,53.83,945.26,-1316.91,3551.51,-1761.18,20.89,15.81,20.89,15.81,31.86,3.0088,1.8873,11.843,8.89,4.26,15958.29,2.1424,15958.29,1.8873,2705.19,2948.72,2707.16,-1316.91,32.7,20.89,15.81,15958.29,2543.11,2398.91,3387.88,2364.47,10.0916,9.6266,-1761.18,-360.82,3551.51,3387.88,2705.19,2948.72,2398.91,538.03,12.7378,2364.47,10010.08,12.7378,1.8873,12.1252,2483.92,34189.06,751.42,2.49,12129860.0
1766,2007-12-04,"29,947.49","30,303.67","30,319.63","29,793.56",213.29M,-1.18%,5844.8,57249.16,4578.75,-360.82,-1761.17,2233.61,2050.22,4.78,10.51,1.28,3611.51,4.23,2.45,10010.04,7074.46,3.4024,2.9917,3.4024,-1316.91,19.24,4898900.0,4736615.0,30054.6,944.67,2543.03,2543.03,31.7,11.7763,6019.44,0.18,2535.83,0.75,30.72,2364.4,12.665999999999999,3551.49,3384.34,21.21,2707.09,2398.96,3384.34,2364.4,7.8951,8.8488,10.0636,9.5899,21.72,34058.54,2.1342,3.4024,0.18,34058.54,2.1342,10.0636,9.5899,3.4024,0.18,11182.3,26.46,53.83,944.67,-1316.91,3551.49,-1761.17,20.89,15.81,20.89,15.81,31.7,2.9917,1.8766,11.7763,8.8488,4.23,15958.12,2.1342,15958.12,1.8766,2705.11,2948.64,2707.09,-1316.91,32.7,20.89,15.81,15958.12,2543.03,2398.96,3384.34,2364.4,10.0636,9.5899,-1761.17,-360.82,3551.49,3384.34,2705.11,2948.64,2398.96,537.69,12.665999999999999,2364.4,10010.04,12.665999999999999,1.8766,12.0535,2484.55,34058.54,751.42,2.51,12002190.0
1767,2007-12-03,"30,303.67","30,307.80","30,532.21","30,183.66",169.79M,-0.01%,5835.06,57253.48,4571.09,-360.84,-1761.3,2234.17,2050.72,4.78,10.51,1.28,3611.78,4.28,2.45,10010.79,7074.31,3.4362,3.0271,3.4362,-1317.01,19.24,4953195.0,4786183.0,30387.7,943.6,2543.07,2543.07,32.11,11.9162,6019.81,0.17,2535.98,0.75,30.72,2364.42,12.8165,3551.76,3377.89,21.17,2707.07,2398.35,3377.89,2364.42,7.8024,8.9712,10.1837,9.6851,21.99,34399.3,2.1556,3.4362,0.17,34399.3,2.1556,10.1837,9.6851,3.4362,0.17,11183.15,26.46,53.83,943.6,-1317.01,3551.76,-1761.3,20.89,15.81,20.89,15.81,32.11,3.0271,1.899,11.9162,8.9712,4.28,15957.94,2.1556,15957.94,1.899,2705.14,2948.62,2707.07,-1317.01,32.7,20.89,15.81,15957.94,2543.07,2398.35,3377.89,2364.42,10.1837,9.6851,-1761.3,-360.84,3551.76,3377.89,2705.14,2948.62,2398.35,537.64,12.8165,2364.42,10010.79,12.8165,1.899,12.1984,2484.24,34399.3,751.42,2.48,11018160.0
1768,2007-11-30,"30,307.80","29,925.76","30,564.54","29,925.76",241.02M,1.28%,5841.15,57227.77,4575.85,-360.68,-1760.51,2232.69,2049.38,4.78,10.51,1.28,3610.16,4.29,2.45,10006.3,7064.07,3.4378,3.0289,3.4378,-1316.41,19.24,4943854.0,4777838.0,30517.62,943.62,2541.88,2541.88,32.12,11.9234,6017.11,0.17,2534.84,0.75,30.72,2363.32,12.8243,3550.16,3380.77,21.2,2705.78,2397.08,3380.77,2363.32,7.7977,8.9648,10.1752,9.6897,21.98,34399.99,2.1567,3.4378,0.17,34399.99,2.1567,10.1752,9.6897,3.4378,0.17,11178.13,26.46,53.83,943.62,-1316.41,3550.16,-1760.51,20.89,15.81,20.89,15.81,32.12,3.0289,1.9002,11.9234,8.9648,4.29,15950.08,2.1567,15950.08,1.9002,2703.87,2947.22,2705.78,-1316.41,32.7,20.89,15.81,15950.08,2541.88,2397.08,3380.77,2363.32,10.1752,9.6897,-1760.51,-360.68,3550.16,3380.77,2703.87,2947.22,2397.08,537.77,12.8243,2363.32,10006.3,12.8243,1.9002,12.2007,2484.11,34399.99,751.66,2.48,17210600.0
1769,2007-11-29,"29,925.76","29,410.07","29,943.43","29,410.07",226.45M,1.75%,5860.58,57214.38,4589.86,-369.49,-1750.15,2232.72,2049.55,4.78,10.5,1.28,3610.01,4.24,2.44,10005.74,7065.97,3.3945,2.9909,3.3945,-1316.33,19.24,4880104.0,4718334.0,30124.1,944.49,2539.66,2539.66,31.68,11.7834,6008.28,0.18,2525.94,0.74,30.72,2363.53,12.6615,3549.89,3392.42,21.27,2706.31,2398.53,3392.42,2363.53,7.898,8.8214,10.0119,9.5678,21.64,33964.59,2.1296,3.3945,0.18,33964.59,2.1296,10.0119,9.5678,3.3945,0.18,11177.35,26.47,53.75,944.49,-1316.33,3549.89,-1750.15,20.89,15.81,20.89,15.81,31.68,2.9909,1.8764,11.7834,8.8214,4.24,15948.53,2.1296,15948.53,1.8764,2704.21,2947.76,2706.31,-1316.33,32.71,20.89,15.81,15948.53,2539.66,2398.53,3392.42,2363.53,10.0119,9.5678,-1750.15,-369.49,3549.89,3392.42,2704.21,2947.76,2398.53,538.68,12.6615,2363.53,10005.74,12.6615,1.8764,12.0578,2481.85,33964.59,751.66,2.51,14656200.0
1770,2007-11-28,"29,410.07","29,286.30","29,410.07","28,789.31",219.67M,0.42%,5874.1,57227.71,4600.47,-369.57,-1750.56,2233.97,2050.71,4.78,10.5,1.28,3610.85,4.16,2.44,10008.08,7070.42,3.3451,2.9386,3.3451,-1316.64,19.24,4798280.0,4635150.0,29619.01,945.28,2540.49,2540.49,31.11,11.5765,6009.71,0.18,2526.63,0.74,30.72,2364.3,12.4393,3550.72,3399.95,21.31,2707.55,2400.18,3399.95,2364.3,8.0391,8.6501,9.8466,9.4285,21.18,33477.88,2.0984,3.3451,0.18,33477.88,2.0984,9.8466,9.4285,3.3451,0.18,11179.95,26.47,53.75,945.28,-1316.64,3550.72,-1750.56,20.89,15.81,20.89,15.81,31.11,2.9386,1.8434,11.5765,8.6501,4.16,15954.26,2.0984,15954.26,1.8434,2705.09,2949.11,2707.55,-1316.64,32.71,20.89,15.81,15954.26,2540.49,2400.18,3399.95,2364.3,9.8466,9.4285,-1750.56,-369.57,3550.72,3399.95,2705.09,2949.11,2400.18,538.85,12.4393,2364.3,10008.08,12.4393,1.8434,11.8451,2482.89,33477.88,751.66,2.56,15596080.0
1771,2007-11-27,"29,286.30","29,448.69","29,531.44","29,093.92",174.13M,-0.55%,5869.96,57228.63,4597.23,-374.45,-1744.83,2232.49,2050.28,4.78,10.5,1.28,3611.42,4.14,2.44,10005.01,7068.47,3.3382,2.9272,3.3382,-1316.15,19.24,4786050.0,4627502.0,29543.52,945.78,2539.45,2539.45,30.97,11.5325,6010.0,0.18,2526.76,0.74,30.73,2364.33,12.3867,3550.91,3402.15,21.32,2706.63,2400.7,3402.15,2364.33,8.0732,8.6082,9.8168,9.4055,20.9,33398.27,2.093,3.3382,0.18,33398.27,2.093,9.8168,9.4055,3.3382,0.18,11174.26,26.47,53.78,945.78,-1316.15,3550.91,-1744.83,20.89,15.8,20.89,15.8,30.97,2.9272,1.8353,11.5325,8.6082,4.14,15957.41,2.093,15957.41,1.8353,2704.28,2948.24,2706.63,-1316.15,32.71,20.89,15.8,15957.41,2539.45,2400.7,3402.15,2364.33,9.8168,9.4055,-1744.83,-374.45,3550.91,3402.15,2704.28,2948.24,2400.7,539.11,12.3867,2364.33,10005.01,12.3867,1.8353,11.7892,2484.15,33398.27,751.42,2.57,10547770.0
1772,2007-11-26,"29,448.69","29,602.59","29,997.71","29,281.99",183.88M,-0.52%,5870.71,57238.26,4597.82,-374.51,-1745.12,2232.38,2050.18,4.78,10.5,1.28,3612.02,4.17,2.44,10006.69,7060.61,3.3521,2.9429,3.3521,-1316.37,19.24,4806313.0,4652020.0,29668.6,946.22,2539.96,2539.96,31.12,11.5941,6011.0,0.18,2527.24,0.74,30.73,2364.8,12.4529,3551.51,3403.4,21.32,2707.15,2401.72,3403.4,2364.8,8.0303,8.6527,9.8558,9.4448,21.16,33543.31,2.1014,3.3521,0.18,33543.31,2.1014,9.8558,9.4448,3.3521,0.18,11176.14,26.47,53.78,946.22,-1316.37,3551.51,-1745.12,20.89,15.8,20.89,15.8,31.12,2.9429,1.8449,11.5941,8.6527,4.17,15962.2,2.1014,15962.2,1.8449,2704.83,2948.81,2707.15,-1316.37,32.71,20.89,15.8,15962.2,2539.96,2401.72,3403.4,2364.8,9.8558,9.4448,-1745.12,-374.51,3551.51,3403.4,2704.83,2948.81,2401.72,539.39,12.4529,2364.8,10006.69,12.4529,1.8449,11.857000000000001,2483.65,33543.31,751.42,2.55,11072470.0
